Brand,model,Year,kmDriven,Transmission,Owner,FuelType,AskPrice,km_per_year
Mahindra,Bolero,2018,85000.0,Manual,second,Diesel,625000,10625.0
Mahindra,XUV700,2023,5000.0,Automatic,first,Diesel,2950000,1666.6666666666667
Mercedes-Benz,GLE,2023,30000.0,Automatic,first,Diesel,9700000,10000.0
Hyundai,Creta,2019,50000.0,Manual,first,Petrol,975000,7142.857142857143
Honda,Brio,2015,65000.0,Manual,first,Petrol,375000,5909.090909090909
Maruti Suzuki,Ritz,2014,9000.0,Manual,second,Diesel,320000,750.0
Audi,Q5,2012,76532.0,Automatic,second,Diesel,950000,5466.571428571428
Maruti Suzuki,Ritz,2012,62000.0,Manual,first,Diesel,369000,4428.571428571428
Mahindra,Bolero Power Plus,2018,20.0,Automatic,second,Diesel,670000,2.5
BMW,3 Series,2010,65000.0,Automatic,first,Diesel,489000,4062.5
Renault,Triber,2022,39000.0,Automatic,first,Diesel,750000,9750.0
Ford,Endeavour,2018,93000.0,Automatic,first,Diesel,2199000,11625.0
Hyundai,Creta,2017,67000.0,Automatic,first,Petrol,790000,7444.444444444444
BMW,3 Series,2013,57000.0,Automatic,first,Diesel,1200000,4384.615384615385
Maruti Suzuki,Celerio,2016,94000.0,Automatic,second,Petrol,305000,9400.0
BMW,X3,2016,92000.0,Automatic,second,Diesel,3000000,9200.0
Maruti Suzuki,Celerio,2015,71000.0,Manual,second,Diesel,375000,6454.545454545455
Hyundai,Tucson,2017,72431.0,Automatic,second,Diesel,1049000,8047.888888888889
Mahindra,Scorpio,2012,95000.0,Manual,first,Diesel,545000,6785.714285714285
Toyota,Fortuner,2023,19000.0,Automatic,first,Diesel,3950000,6333.333333333333
Maruti Suzuki,Celerio,2015,80000.0,Manual,second,Petrol,430000,7272.727272727273
Mercedes-Benz,GL-Class,2012,95000.0,Automatic,second,Diesel,1449000,6785.714285714285
Toyota,Innova Crysta,2016,94100.0,Manual,first,Diesel,1835000,9410.0
Ford,Endeavour,2020,90000.0,Automatic,first,Diesel,3150000,15000.0
Toyota,Fortuner,2015,125000.0,Automatic,first,Diesel,1125000,11363.636363636364
Hyundai,Creta,2017,77000.0,Manual,first,Petrol,770000,8555.555555555555
Mercedes-Benz,GLC Class,2017,65000.0,Automatic,second,Diesel,2785000,7222.222222222223
Tata,Harrier,2024,4200.0,Automatic,first,Diesel,2125000,2100.0
Ford,Fiesta Classic,2011,135000.0,Manual,second,Diesel,225000,9000.0
Hyundai,Verna,2008,71000.0,Manual,second,Petrol,250000,3944.4444444444443
Tata,Harrier,2022,20000.0,Automatic,first,Diesel,2150000,5000.0
Mercedes-Benz,GLA Class,2017,32600.0,Automatic,second,Petrol,1750000,3622.222222222222
Mahindra,Scorpio,2020,48100.0,Manual,first,Diesel,1250000,8016.666666666667
Honda,City,2013,107565.0,Manual,second,Petrol,425000,8274.23076923077
Toyota,Fortuner,2019,55000.0,Automatic,second,Diesel,3475000,7857.142857142857
Tata,Nexon,2019,74576.0,Manual,first,Diesel,640000,10653.714285714286
Maruti Suzuki,Ciaz,2014,75000.0,Manual,first,Petrol,475000,6250.0
Maruti Suzuki,Baleno,2020,45124.0,Manual,first,Petrol,650000,7520.666666666667
Hyundai,Elite i20,2018,78000.0,Manual,second,Diesel,625000,9750.0
Toyota,Etios,2011,65321.0,Manual,second,Diesel,219101,4354.733333333334
Isuzu,MUX,2019,185000.0,Automatic,first,Diesel,1535000,26428.571428571428
Honda,Jazz,2016,46000.0,Automatic,second,Petrol,450000,4600.0
Maruti Suzuki,Alto,2012,63000.0,Manual,first,Petrol,199000,4500.0
Maruti Suzuki,Ritz,2014,65000.0,Manual,second,Petrol,275000,5416.666666666667
Maruti Suzuki,Ignis,2017,88000.0,Manual,second,Petrol,410000,9777.777777777777
Audi,A4,2015,85000.0,Automatic,second,Diesel,610000,7727.272727272727
Honda,City,2015,71000.0,Manual,second,Petrol,498000,6454.545454545455
Maruti Suzuki,Swift,2018,65000.0,Manual,first,Diesel,650000,8125.0
Mahindra,XUV500,2016,81000.0,Manual,first,Diesel,690000,8100.0
BMW,7 Series,2009,40000.0,Automatic,first,Petrol,1000000,2352.9411764705883
Kia,Seltos,2020,70000.0,Automatic,first,Diesel,1550000,11666.666666666666
Mercedes-Benz,V-Class,2019,75000.0,Automatic,first,Diesel,5475000,10714.285714285714
Tata,Safari Storme,2017,96000.0,Manual,second,Diesel,675000,10666.666666666666
Toyota,Fortuner,2015,150000.0,Automatic,second,Diesel,1450000,13636.363636363636
Honda,City,2018,82000.0,Manual,second,Petrol,650000,10250.0
Maruti Suzuki,Swift,2017,129000.0,Manual,first,Diesel,539000,14333.333333333334
Toyota,Fortuner,2023,19500.0,Automatic,second,Diesel,4370000,6500.0
Maruti Suzuki,Alto-K10,2012,100000.0,Manual,second,Petrol,200000,7142.857142857143
Volkswagen,VentoTest,2015,104771.0,Automatic,second,Diesel,450000,9524.636363636364
Tata,Indica Ev2,2012,190000.0,Manual,first,Diesel,85000,13571.42857142857
Tata,Tigor,2017,49000.0,Automatic,second,Petrol,430000,5444.444444444444
Honda,City,2017,70000.0,Manual,second,Petrol,685000,7777.777777777777
Kia,Seltos,2021,35213.0,Automatic,first,Petrol,1095000,7042.6
Mercedes-Benz,E-Class,2012,59695.0,Automatic,second,Diesel,1545000,4263.928571428572
Maruti Suzuki,Swift-Dzire,2014,23.0,Automatic,second,Diesel,375000,1.9166666666666667
Hyundai,Grand i10,2016,45000.0,Manual,second,Petrol,330000,4500.0
Tata,Nexon,2020,30000.0,Manual,first,Petrol,775000,5000.0
Tata,Nexon,2019,31000.0,Manual,first,Petrol,600000,4428.571428571428
Hyundai,Creta,2020,55000.0,Automatic,second,Petrol,1325000,9166.666666666666
Maruti Suzuki,Ertiga,2023,8500.0,Automatic,first,Petrol,1051000,2833.3333333333335
Tata,Safari,2013,87312.0,Manual,first,Diesel,349444,6716.307692307692
Maruti Suzuki,Baleno,2018,72000.0,Automatic,second,Petrol,530000,9000.0
Toyota,Fortuner,2010,126000.0,Manual,first,Diesel,570000,7875.0
Audi,A4,2013,55000.0,Automatic,second,Diesel,785000,4230.7692307692305
Toyota,Etios Liva,2016,148000.0,Manual,first,Diesel,549000,14800.0
Toyota,2.8 Legender 4X2,2015,175300.0,Automatic,second,Diesel,1000000,15936.363636363636
Volkswagen,CrossPolo,2014,104600.0,Manual,second,Diesel,449000,8716.666666666666
Maruti Suzuki,Vitara-Brezza,2019,35000.0,Automatic,second,Diesel,680000,5000.0
MG,Hector Plus,2023,27002.0,Automatic,first,Petrol,2100002,9000.666666666666
Mercedes-Benz,GL-Class,2014,94500.0,Automatic,second,Diesel,2150000,7875.0
Jaguar,XF,2019,15000.0,Automatic,second,Diesel,2995000,2142.8571428571427
Maruti Suzuki,Swift,2016,1.0,Manual,first,Petrol,510000,0.1
Maruti Suzuki,Baleno,2016,90000.0,Manual,second,Diesel,500000,9000.0
Maruti Suzuki,Swift-Dzire,2017,42000.0,Manual,second,Petrol,490000,4666.666666666667
Hyundai,Santro Xing,2009,36200.0,Manual,first,Petrol,91500,2129.4117647058824
Toyota,Innova Crysta,2018,98000.0,Automatic,second,Diesel,1650000,12250.0
Toyota,Innova Crysta,2022,21000.0,Automatic,first,Diesel,2590000,5250.0
BMW,X1,2017,39000.0,Automatic,second,Diesel,2399999,4333.333333333333
BMW,X3,2012,75000.0,Automatic,second,Diesel,1975000,5357.142857142857
Kia,Seltos,2020,34000.0,Manual,first,Diesel,1075000,5666.666666666667
Maruti Suzuki,Wagon-R,2009,18000.0,Manual,second,Petrol,135000,1058.8235294117646
Toyota,Innova Crysta,2020,33000.0,Manual,second,Diesel,1250000,5500.0
Tata,Harrier,2021,29336.0,Manual,first,Diesel,2185000,5867.2
Mahindra,Bolero Neo,2023,,Manual,first,Diesel,1000000,
Honda,Jazz,2011,90000.0,Manual,second,Petrol,199000,6000.0
Maruti Suzuki,Swift-Dzire,2014,53000.0,Manual,first,Diesel,285000,4416.666666666667
Maruti Suzuki,Swift-Dzire,2017,155000.0,Manual,second,Diesel,550000,17222.222222222223
Tata,Harrier,2022,48000.0,Automatic,first,Diesel,2099999,12000.0
Skoda,Kushaq,2024,13000.0,Automatic,first,Petrol,1475000,6500.0
Maruti Suzuki,Celerio-X,2018,67452.0,Automatic,first,Petrol,385000,8431.5
Mini,Cooper S,2017,22000.0,Automatic,second,Petrol,2850000,2444.4444444444443
Maruti Suzuki,Ertiga,2016,145000.0,Automatic,second,Diesel,650000,14500.0
BMW,X7,2022,29000.0,Automatic,first,Diesel,10700000,7250.0
Tata,Manza,2011,150000.0,Manual,first,Diesel,149000,10000.0
Kia,Seltos,2019,54500.0,Automatic,first,Diesel,1590000,7785.714285714285
BMW,5 Series,2018,30000.0,Automatic,first,Diesel,3950000,3750.0
Volkswagen,Polo,2013,75000.0,Automatic,second,Petrol,470000,5769.2307692307695
Honda,Amaze,2019,45000.0,Automatic,first,Petrol,649999,6428.571428571428
Jeep,Compass,2021,78000.0,Automatic,first,Diesel,1550000,15600.0
Toyota,Innova,2012,144600.0,Manual,second,Diesel,650000,10328.57142857143
Toyota,Innova,2015,189000.0,Manual,second,Diesel,920000,17181.81818181818
Audi,A6,2017,58000.0,Automatic,first,Petrol,2750000,6444.444444444444
Mahindra,Bolero Power Plus,2013,174000.0,Automatic,first,Diesel,325000,13384.615384615385
Skoda,Rapid,2013,65000.0,Automatic,second,Petrol,315000,5000.0
Toyota,Land Cruiser,2023,15000.0,Automatic,first,Diesel,24700000,5000.0
Toyota,Corolla,2014,65000.0,Manual,first,Petrol,160000,5416.666666666667
Maruti Suzuki,Alto-800,2018,22000.0,Manual,first,Petrol,290000,2750.0
Hyundai,Verna,2013,72000.0,Automatic,second,Diesel,485000,5538.461538461538
Volkswagen,VentoTest,2018,126000.0,Manual,first,Diesel,570000,15750.0
Hyundai,Verna,2015,125350.0,Manual,second,Diesel,650000,11395.454545454546
Renault,Duster,2020,23000.0,Automatic,first,Petrol,599000,3833.3333333333335
Honda,City,2017,120000.0,Manual,second,Diesel,690000,13333.333333333334
Audi,Q5,2014,50000.0,Automatic,second,Diesel,2150000,4166.666666666667
Maruti Suzuki,Ignis,2018,31000.0,Manual,first,Petrol,419000,3875.0
Tata,Indica,2014,,Manual,first,Diesel,250000,
Toyota,Fortuner,2015,154000.0,Automatic,second,Diesel,1875000,14000.0
Maruti Suzuki,Swift,2020,45000.0,Manual,first,Petrol,525000,7500.0
Nissan,MICRA PRIMO,2019,56000.0,Manual,second,Petrol,450000,8000.0
Toyota,Fortuner,2014,86000.0,Automatic,second,Diesel,1325000,7166.666666666667
Hyundai,Verna,2016,49000.0,Manual,second,Diesel,495000,4900.0
Hyundai,Verna,2020,58000.0,Manual,second,Petrol,950000,9666.666666666666
Maruti Suzuki,maruti-suzuki-dzire,2017,87000.0,Manual,first,Petrol,460000,9666.666666666666
Mahindra,XUV500,2013,49200.0,Manual,first,Diesel,550000,3784.6153846153848
BMW,X5,2021,21000.0,Automatic,first,Petrol,8050000,4200.0
Toyota,Camry,2023,10000.0,Automatic,first,Petrol,4450000,3333.3333333333335
Toyota,Innova,2006,170000.0,Manual,second,Diesel,270000,8500.0
Renault,Duster,2016,63000.0,Manual,second,Diesel,415000,6300.0
Mercedes-Benz,GLA Class,2017,32600.0,Automatic,second,Petrol,1750000,3622.222222222222
Maruti Suzuki,Ritz,2015,31000.0,Manual,second,Petrol,465000,2818.181818181818
Maruti Suzuki,Ignis,2018,90000.0,Automatic,first,Diesel,565000,11250.0
Maruti Suzuki,Vitara-Brezza,2017,42000.0,Manual,first,Diesel,849999,4666.666666666667
Tata,Indigo Cs,2012,100000.0,Manual,second,Diesel,125000,7142.857142857143
Chevrolet,Tavera,2008,230000.0,Manual,second,Diesel,225000,12777.777777777777
Honda,WRV,2021,72000.0,Manual,first,Diesel,725000,14400.0
BMW,X1,2012,70000.0,Automatic,first,Diesel,1100000,5000.0
Maruti Suzuki,Wagon-R,2012,152643.0,Manual,first,Petrol,175000,10903.07142857143
Maruti Suzuki,Wagon-R,2007,75000.0,Manual,second,Petrol,165000,3947.3684210526317
Maruti Suzuki,Swift-Dzire,2010,78000.0,Manual,second,Petrol,190000,4875.0
Hyundai,i20,2016,95000.0,Manual,second,Diesel,490000,9500.0
Maruti Suzuki,Swift,2023,11000.0,Automatic,first,Petrol,815000,3666.6666666666665
Maruti Suzuki,S-Cross1,2021,35000.0,Manual,first,Petrol,750000,7000.0
Hyundai,Santa Fe,2014,61000.0,Automatic,first,Diesel,499000,5083.333333333333
Volvo,S60 Cross Country,2018,85000.0,Automatic,second,Diesel,2200000,10625.0
Ford,Ecosport,2018,32000.0,Manual,first,Diesel,865000,4000.0
Skoda,Slavia,2022,40400.0,Automatic,first,Petrol,1451000,10100.0
Maruti Suzuki,Swift,2015,115000.0,Manual,second,Diesel,465000,10454.545454545454
Tata,Punch ,2022,7200.0,Manual,first,Petrol,6500000,1800.0
Maruti Suzuki,1000,2020,49000.0,Manual,second,Diesel,390000,8166.666666666667
Hyundai,Elite i20,2017,71000.0,Manual,second,Petrol,499000,7888.888888888889
BMW,3 Series,2012,69000.0,Automatic,second,Diesel,649000,4928.571428571428
Honda,City,2011,110000.0,Manual,first,Petrol,320000,7333.333333333333
Jaguar,XJ,2015,92000.0,Automatic,second,Diesel,1450000,8363.636363636364
Skoda,Kushaq,2022,39500.0,Automatic,first,Petrol,1290000,9875.0
Mercedes-Benz,S-Class,2016,58933.0,Automatic,second,Petrol,8999999,5893.3
Hyundai,i10,2013,99000.0,Manual,second,Petrol,255000,7615.384615384615
Maruti Suzuki,Alto K10,2018,10500.0,Automatic,second,Petrol,375000,1312.5
Tata,Nexon,2019,120000.0,Manual,first,Diesel,640000,17142.85714285714
Mini,Cooper Countryman,2015,72000.0,Automatic,second,Petrol,1475000,6545.454545454545
Maruti Suzuki,Fronx,2023,13000.0,Automatic,first,Petrol,920000,4333.333333333333
Mahindra,Thar,2021,45000.0,Manual,first,Petrol,1370000,9000.0
Toyota,Fortuner,2014,168000.0,Automatic,first,Diesel,1340000,14000.0
Hyundai,i20,2018,53000.0,Manual,second,Petrol,499000,6625.0
Maruti Suzuki,Celerio,2017,44000.0,Automatic,second,Petrol,425000,4888.888888888889
Mercedes-Benz,C-Class,2013,89000.0,Automatic,second,Diesel,899000,6846.153846153846
Audi,Q7,2012,87000.0,Automatic,second,Diesel,1050000,6214.285714285715
Maruti Suzuki,S-Cross1,2018,27800.0,Automatic,first,Diesel,849000,3475.0
Maruti Suzuki,maruti-suzuki-dzire,2017,62000.0,Automatic,first,Petrol,535000,6888.888888888889
Honda,City ZX,2004,160000.0,Manual,second,Petrol,124000,7272.727272727273
Maruti Suzuki,Vitara-Brezza,2016,93000.0,Manual,first,Diesel,685000,9300.0
Honda,City,2021,37000.0,Automatic,first,Petrol,1150000,7400.0
Hyundai,i10,2013,51000.0,Manual,second,Petrol,250000,3923.076923076923
Maruti Suzuki,Alto-K10,2014,98000.0,Manual,second,Petrol,245000,8166.666666666667
MG,Hector,2020,65000.0,Automatic,first,Petrol,1375000,10833.333333333334
Tata,Hexa,2018,112000.0,Manual,second,Diesel,799000,14000.0
Hyundai,Creta,2017,53000.0,Automatic,first,Diesel,850000,5888.888888888889
Skoda,Rapid,2016,120000.0,Automatic,first,Diesel,590000,12000.0
Hyundai,Creta,2017,69000.0,Automatic,second,Petrol,785000,7666.666666666667
Maruti Suzuki,Wagon-R,2016,79000.0,Manual,first,Petrol,380000,7900.0
Maruti Suzuki,Ertiga,2016,63000.0,Manual,second,Diesel,675000,6300.0
Mercedes-Benz,C-Class,2015,68000.0,Automatic,second,Petrol,1699000,6181.818181818182
BMW,3 Series GT,2016,75000.0,Automatic,second,Diesel,1795000,7500.0
Toyota,Urban Cruiser,2021,9110.0,Automatic,first,Petrol,895000,1822.0
MG,ASTOR,2023,24000.0,Automatic,first,Petrol,1640000,8000.0
Kia,Seltos,2019,71000.0,Manual,first,Diesel,1215000,10142.857142857143
Hyundai,Creta,2021,41000.0,Manual,first,Petrol,1050000,8200.0
Maruti Suzuki,Grand Vitara,2023,35000.0,Manual,first,Petrol,1275000,11666.666666666666
Maruti Suzuki,Baleno,2021,38000.0,Manual,first,Petrol,750000,7600.0
Volkswagen,Polo,2017,60000.0,Manual,first,Petrol,665000,6666.666666666667
Kia,Seltos,2020,16000.0,Automatic,first,Petrol,1385000,2666.6666666666665
Tata,Nexon,2018,62000.0,Automatic,second,Petrol,675000,7750.0
Maruti Suzuki,Swift-Dzire,2015,74000.0,Manual,second,Diesel,390000,6727.272727272727
Maruti Suzuki,Baleno,2022,41000.0,Manual,first,Petrol,640000,10250.0
Honda,Mobilio,2014,48000.0,Manual,second,Petrol,470000,4000.0
Maruti Suzuki,Baleno,2018,110000.0,Manual,first,Petrol,585000,13750.0
MG,Hector,2020,40000.0,Automatic,first,Petrol,1321111,6666.666666666667
Mercedes-Benz,E-Class,2019,21000.0,Automatic,first,Diesel,3600000,3000.0
Hyundai,Creta,2015,75000.0,Automatic,second,Diesel,595000,6818.181818181818
Maruti Suzuki,Swift,2023,3.0,Manual,first,Petrol,760000,1.0
Mercedes-Benz,GLC,2020,69000.0,Automatic,first,Diesel,3900000,11500.0
Hyundai,Elantra,2019,62000.0,Manual,second,Diesel,910000,8857.142857142857
Audi,A6,2023,11000.0,Automatic,first,Petrol,5100000,3666.6666666666665
Hyundai,i10,2007,82000.0,Manual,second,Petrol,150000,4315.789473684211
Chevrolet,Beat,2013,112000.0,Manual,first,Diesel,185000,8615.384615384615
Hyundai,Verna,2019,55000.0,Manual,first,Petrol,850000,7857.142857142857
Hyundai,Creta,2023,11000.0,Manual,first,Petrol,1340000,3666.6666666666665
Mahindra,XUV500,2015,68000.0,Manual,first,Diesel,745000,6181.818181818182
Hyundai,New i20,2024,3500.0,Manual,first,Petrol,820000,1750.0
Kia,Seltos,2020,68000.0,Manual,first,Diesel,1040000,11333.333333333334
Hyundai,Venue,2019,42000.0,Manual,first,Diesel,900000,6000.0
Maruti Suzuki,Wagon-R,2019,52468.0,Manual,first,Petrol,435000,7495.428571428572
Volkswagen,Virtus,2022,14000.0,Automatic,first,Petrol,1740000,3500.0
Land Rover,Range Rover Evoque,2018,73182.0,Automatic,first,Diesel,3750000,9147.75
Hyundai,Santro,2002,150000.0,Manual,second,Petrol,110000,6250.0
Maruti Suzuki,Alto,2007,22.0,Manual,second,Petrol,75000,1.1578947368421053
Hyundai,i10,2009,112000.0,Manual,second,Petrol,150000,6588.235294117647
Hyundai,Elantra,2017,16000.0,Automatic,second,Petrol,1050000,1777.7777777777778
Hyundai,Fluidic Verna,2012,85000.0,Manual,second,Petrol,290000,6071.428571428572
Maruti Suzuki,Swift,2016,60000.0,Manual,first,Petrol,359000,6000.0
Toyota,Etios Liva,2017,45669.0,Manual,second,Petrol,590000,5074.333333333333
Chevrolet,Cruze,2011,62000.0,Manual,first,Diesel,195000,4133.333333333333
Tata,Nexon,2019,39000.0,Manual,first,Diesel,675000,5571.428571428572
Kia,Seltos,2023,12000.0,Automatic,first,Petrol,1625000,4000.0
Honda,Amaze,2017,110000.0,Manual,second,Petrol,420000,12222.222222222223
Maruti Suzuki,Wagon-R,2014,80000.0,Manual,first,Petrol,310000,6666.666666666667
Toyota,Innova,2011,125000.0,Manual,second,Diesel,650000,8333.333333333334
Toyota,Innova,2012,250000.0,Manual,second,Diesel,775000,17857.14285714286
Toyota,Innova Crysta,2016,110000.0,Automatic,second,Diesel,1560000,11000.0
Kia,Sonet,2021,34000.0,Automatic,first,Diesel,1295000,6800.0
Volvo,S60,2012,84000.0,Automatic,first,Diesel,760000,6000.0
MG,Hector,2021,24745.0,Automatic,second,Petrol,1430000,4949.0
MG,Hector,2020,47000.0,Automatic,first,Petrol,1350000,7833.333333333333
Toyota,Innova,2014,250000.0,Manual,second,Diesel,1080000,20833.333333333332
Hyundai,Creta,2017,86000.0,Manual,second,Diesel,650000,9555.555555555555
Porsche,Cayenne,2016,80400.0,Automatic,second,Diesel,3975000,8040.0
Tata,Safari Storme,2017,75000.0,Manual,first,Diesel,670000,8333.333333333334
Audi,Q7,2012,75000.0,Automatic,first,Diesel,1175000,5357.142857142857
Maruti Suzuki,Swift-Dzire,2017,78000.0,Manual,first,Diesel,750000,8666.666666666666
Toyota,Fortuner,2023,40000.0,Automatic,first,Diesel,4250000,13333.333333333334
Land Rover,Range Rover Sport,2015,64000.0,Automatic,second,Diesel,6600000,5818.181818181818
Hyundai,Verna,2019,79146.0,Automatic,second,Petrol,965000,11306.57142857143
Honda,CRV,2015,175000.0,Automatic,second,Petrol,850000,15909.09090909091
Maruti Suzuki,Ertiga,2019,47110.0,Manual,second,Petrol,769000,6730.0
Maruti Suzuki,Swift,2018,29000.0,Automatic,first,Petrol,549000,3625.0
Maruti Suzuki,Wagon-R,2018,18052.0,Manual,second,Petrol,371000,2256.5
Porsche,Macan,2021,39000.0,Automatic,second,Petrol,6875000,7800.0
Hyundai,Grand i10,2015,89000.0,Manual,second,Diesel,300000,8090.909090909091
Maruti Suzuki,Wagon-R,2020,26600.0,Automatic,first,Petrol,550000,4433.333333333333
Maruti Suzuki,Swift-Dzire,2016,83316.0,Manual,second,Diesel,535000,8331.6
Maruti Suzuki,Omni,2009,95000.0,Manual,second,Petrol,135000,5588.235294117647
BMW,X1,2012,134000.0,Automatic,second,Diesel,749000,9571.42857142857
Honda,City,2009,94000.0,Automatic,first,Petrol,235000,5529.411764705882
Honda,City ZX,2004,120000.0,Automatic,second,Petrol,230000,5454.545454545455
Tata,Indigo Ecs,2013,93000.0,Manual,second,Diesel,140000,7153.846153846154
Mahindra,XUV500,2017,27000.0,Manual,first,Diesel,1350000,3000.0
Mahindra,Scorpio,2020,34000.0,Manual,first,Diesel,1399000,5666.666666666667
Mercedes-Benz,C-Class,2016,66000.0,Automatic,second,Diesel,1900000,6600.0
Mercedes-Benz,S-Class,2013,49000.0,Automatic,second,Petrol,1950000,3769.230769230769
Hyundai,Elite i20,2020,40000.0,Manual,second,Petrol,550000,6666.666666666667
Mercedes-Benz,C-Class,2012,76294.0,Automatic,first,Petrol,1180000,5449.571428571428
Mercedes-Benz,E-Class,2010,85000.0,Automatic,second,Petrol,599000,5312.5
Hyundai,Creta,2021,38000.0,Manual,first,Diesel,1249000,7600.0
Mahindra,Bolero,2022,56800.0,Manual,first,Diesel,838000,14200.0
Kia,Seltos,2021,95000.0,Manual,second,Diesel,1350000,19000.0
Mahindra,Verito,2011,180000.0,Manual,second,Diesel,199000,12000.0
Maruti Suzuki,Zen-Estilo,2003,100000.0,Manual,second,Petrol,100000,4347.826086956522
Volkswagen,Ameo,2019,105000.0,Manual,second,Diesel,525000,15000.0
Mahindra,KUV 100,2016,90000.0,Manual,second,Petrol,380000,9000.0
Toyota,Innova Crysta,2019,57000.0,Automatic,first,Diesel,1580000,8142.857142857143
Mercedes-Benz,M-Class,2012,125000.0,Automatic,second,Diesel,915000,8928.57142857143
Jaguar,XF,2013,50000.0,Automatic,second,Diesel,1150000,3846.153846153846
Jeep,Compass,2022,21000.0,Automatic,first,Diesel,2525111,5250.0
Tata,Nexon,2022,20000.0,Automatic,second,Diesel,1000000,5000.0
Ford,Ecosport,2018,75000.0,Automatic,first,Petrol,640000,9375.0
Hyundai,Creta,2017,160000.0,Automatic,second,Petrol,799000,17777.777777777777
Ford,Ecosport,2020,94000.0,Manual,first,Diesel,1049000,15666.666666666666
Honda,City ZX,2012,62000.0,Manual,second,Petrol,320000,4428.571428571428
